,코드,시도,시군구,읍면동,하위,위도,경도,코드종류
7447,4183040021,경기도,양평군,용문면,마룡리,37.495239,127.604142,B
7448,4183040022,경기도,양평군,용문면,화전리,37.46742,127.606747,B
7449,4183040023,경기도,양평군,용문면,삼성리,37.474811,127.573295,B
7450,4183040024,경기도,양평군,용문면,다문리,37.485236,127.592654,B
7451,4183040025,경기도,양평군,용문면,연수리,37.5178,127.558425,B
7452,4183040026,경기도,양평군,용문면,금곡리,37.506077,127.616521,B
7453,4183040027,경기도,양평군,용문면,광탄리,37.50911,127.633502,B
7454,4183040028,경기도,양평군,용문면,망능리,37.542241,127.633672,B
7455,4183040029,경기도,양평군,용문면,중원리,37.540854,127.619486,B
7456,4183040030,경기도,양평군,용문면,조현리,37.523764,127.610862,B
7457,4183040031,경기도,양평군,용문면,덕촌리,37.515073,127.595624,B
7458,4183040032,경기도,양평군,용문면,오촌리,37.531705,127.58987,B
7459,4183040033,경기도,양평군,용문면,신점리,37.542552,127.589026,B
7460,4183041021,경기도,양평군,개군면,하자포리,37.432815,127.53534,B
7461,4183041022,경기도,양평군,개군면,구미리,37.440513,127.524142,B
7462,4183041023,경기도,양평군,개군면,앙덕리,37.443928,127.512208,B
7463,4183041024,경기도,양평군,개군면,석장리,37.456065,127.518819,B
7464,4183041025,경기도,양평군,개군면,공세리,37.46182,127.540274,B
7465,4183041026,경기도,양평군,개군면,불곡리,37.451748,127.539408,B
7466,4183041027,경기도,양평군,개군면,부리,37.433532,127.546722,B
7467,4183041028,경기도,양평군,개군면,자연리,37.429512,127.561336,B
7468,4183041029,경기도,양평군,개군면,내리,37.442349,127.562082,B
7469,4183041030,경기도,양평군,개군면,향리,37.432991,127.570627,B
7470,4183041031,경기도,양평군,개군면,주읍리,37.436847,127.57979,B
7471,4183041032,경기도,양평군,개군면,계전리,37.420712,127.574051,B
7472,4183041033,경기도,양평군,개군면,상자포리,37.419325,127.542139,B
7473,4211010100,강원도,춘천시,봉의동,,37.885256,127.731315,B
7474,4211010200,강원도,춘천시,요선동,,37.882638,127.727821,B
7475,4211010300,강원도,춘천시,낙원동,,37.879211,127.724034,B
7476,4211010400,강원도,춘천시,중앙로1가,,37.881981,127.728769,B
7477,4211010500,강원도,춘천시,중앙로2가,,37.878931,127.726056,B
7478,4211010600,강원도,춘천시,중앙로3가,,37.875945,127.723115,B
7479,4211010700,강원도,춘천시,옥천동,,37.883548,127.731888,B
7480,4211010800,강원도,춘천시,조양동,,37.879798,127.730261,B
7481,4211010900,강원도,춘천시,죽림동,,37.877387,127.726075,B
7482,4211011000,강원도,춘천시,운교동,,37.877213,127.732351,B
7483,4211011100,강원도,춘천시,약사동,,37.874146,127.724756,B
7484,4211011200,강원도,춘천시,효자동,,37.871834,127.735745,B
7485,4211011300,강원도,춘천시,소양로1가,,37.892283,127.727414,B
7486,4211011400,강원도,춘천시,소양로2가,,37.887186,127.725335,B
7487,4211011500,강원도,춘천시,소양로3가,,37.882407,127.724818,B
7488,4211011600,강원도,춘천시,소양로4가,,37.877356,127.72075,B
7489,4211011700,강원도,춘천시,근화동,,37.879897,127.717841,B
7490,4211011800,강원도,춘천시,우두동,,37.904252,127.736837,B
7491,4211011900,강원도,춘천시,사농동,,37.916109,127.723752,B
7492,4211012000,강원도,춘천시,후평동,,37.88222,127.748974,B
7493,4211012100,강원도,춘천시,온의동,,37.861646,127.717978,B
7494,4211012200,강원도,춘천시,교동,,37.881151,127.736505,B
7495,4211012300,강원도,춘천시,퇴계동,,37.859527,127.729358,B
7496,4211012400,강원도,춘천시,석사동,,37.858886,127.746925,B
7497,4211012500,강원도,춘천시,삼천동,,37.868208,127.705525,B
7498,4211012600,강원도,춘천시,칠전동,,37.842511,127.712982,B
7499,4211012700,강원도,춘천시,송암동,,37.853985,127.692778,B
7500,4211012800,강원도,춘천시,신동,,37.931703,127.728349,B
7501,4211012900,강원도,춘천시,중도동,,37.896437,127.710425,B
7502,4211025021,강원도,춘천시,신북읍,율문리,37.929473,127.749627,B
7503,4211025022,강원도,춘천시,신북읍,천전리,37.933751,127.781418,B
7504,4211025023,강원도,춘천시,신북읍,유포리,37.947028,127.768967,B
7505,4211025024,강원도,춘천시,신북읍,산천리,37.951097,127.74864,B
7506,4211025025,강원도,춘천시,신북읍,발산리,37.959384,127.757212,B
7507,4211025026,강원도,춘천시,신북읍,지내리,37.957095,127.728092,B
7508,4211025027,강원도,춘천시,신북읍,용산리,37.953322,127.701651,B
7509,4211031021,강원도,춘천시,동면,지내리,37.916814,127.780642,B
7510,4211031022,강원도,춘천시,동면,만천리,37.880018,127.770172,B
7511,4211031023,강원도,춘천시,동면,장학리,37.903416,127.756567,B
7512,4211031024,강원도,춘천시,동면,감정리,37.899075,127.792717,B
7513,4211031025,강원도,춘천시,동면,월곡리,37.922867,127.803418,B
7514,4211031026,강원도,춘천시,동면,품안리,37.917949,127.871713,B
7515,4211031027,강원도,춘천시,동면,품걸리,37.866433,127.919321,B
7516,4211031028,강원도,춘천시,동면,신이리,37.889975,127.851616,B
7517,4211031029,강원도,춘천시,동면,평촌리,37.878129,127.836186,B
7518,4211031030,강원도,춘천시,동면,상걸리,37.860403,127.847718,B
7519,4211032021,강원도,춘천시,동산면,조양리,37.750315,127.799325,B
7520,4211032022,강원도,춘천시,동산면,봉명리,37.766633,127.799328,B
7521,4211032023,강원도,춘천시,동산면,원창리,37.792939,127.766152,B
7522,4211032024,강원도,춘천시,동산면,군자리,37.76299,127.736619,B
7523,4211033021,강원도,춘천시,신동면,의암리,37.83067,127.682848,B
7524,4211033022,강원도,춘천시,신동면,팔미리,37.817998,127.69604,B
7525,4211033023,강원도,춘천시,신동면,혈동리,37.782157,127.69748,B
7526,4211033024,강원도,춘천시,신동면,증리,37.813142,127.716681,B
7527,4211033025,강원도,춘천시,신동면,정족리,37.835366,127.734038,B
7528,4211034021,강원도,춘천시,남면,관천리,37.72544,127.514168,B
7529,4211034022,강원도,춘천시,남면,박암리,37.727601,127.541879,B
7530,4211034023,강원도,춘천시,남면,가정리,37.746265,127.574424,B
7531,4211034024,강원도,춘천시,남면,발산리,37.734851,127.616067,B
7532,4211034025,강원도,춘천시,남면,후동리,37.751557,127.624115,B
7533,4211034026,강원도,춘천시,남면,추곡리,37.746709,127.653046,B
7534,4211034027,강원도,춘천시,남면,한덕리,37.68959,127.618808,B
7535,4211035021,강원도,춘천시,서면,현암리,37.888504,127.685211,B
7536,4211035022,강원도,춘천시,서면,금산리,37.903395,127.69537,B
7537,4211035023,강원도,춘천시,서면,신매리,37.925023,127.708618,B
7538,4211035024,강원도,춘천시,서면,서상리,37.938779,127.682896,B
7539,4211035025,강원도,춘천시,서면,오월리,37.971335,127.648484,B
7540,4211035026,강원도,춘천시,서면,월송리,37.924075,127.684076,B
7541,4211035027,강원도,춘천시,서면,방동리,37.901737,127.669869,B
7542,4211035028,강원도,춘천시,서면,덕두원리,37.856319,127.656527,B
7543,4211035029,강원도,춘천시,서면,당림리,37.843896,127.613777,B
7544,4211035030,강원도,춘천시,서면,안보리,37.845137,127.57897,B
7545,4211036021,강원도,춘천시,사북면,신포리,38.022259,127.637242,B
7546,4211036022,강원도,춘천시,사북면,지촌리,38.041257,127.644469,B
7547,4211036023,강원도,춘천시,사북면,오탄리,38.047653,127.610569,B
7548,4211036024,강원도,춘천시,사북면,가일리,38.025328,127.673358,B
7549,4211036025,강원도,춘천시,사북면,원평리,38.007169,127.649064,B
7550,4211036026,강원도,춘천시,사북면,지암리,37.978653,127.608528,B
7551,4211036027,강원도,춘천시,사북면,고탄리,37.986762,127.704308,B
7552,4211036028,강원도,춘천시,사북면,고성리,37.996163,127.729765,B
7553,4211036029,강원도,춘천시,사북면,송암리,37.999452,127.688806,B
7554,4211036030,강원도,춘천시,사북면,인람리,37.990697,127.661462,B
7555,4211038021,강원도,춘천시,북산면,내평리,37.961852,127.889726,B
7556,4211038022,강원도,춘천시,북산면,청평리,37.960295,127.837228,B
7557,4211038023,강원도,춘천시,북산면,부귀리,37.978343,127.853646,B
7558,4211038024,강원도,춘천시,북산면,추곡리,38.029014,127.879058,B
7559,4211038025,강원도,춘천시,북산면,오항리,37.986176,127.88675,B
7560,4211038026,강원도,춘천시,북산면,물로리,37.905918,127.931419,B
7561,4211038027,강원도,춘천시,북산면,조교리,37.929999,127.953024,B
7562,4211038028,강원도,춘천시,북산면,대동리,37.98056,127.964776,B
7563,4211038029,강원도,춘천시,북산면,대곡리,38.006538,127.946178,B
7564,4211038030,강원도,춘천시,북산면,추전리,37.987239,127.91843,B
7565,4211039021,강원도,춘천시,동내면,거두리,37.857305,127.766048,B
7566,4211039022,강원도,춘천시,동내면,신촌리,37.850702,127.771943,B
7567,4211039023,강원도,춘천시,동내면,고은리,37.845986,127.780181,B
7568,4211039024,강원도,춘천시,동내면,사암리,37.831395,127.773617,B
7569,4211039025,강원도,춘천시,동내면,학곡리,37.832227,127.760191,B
7570,4211040022,강원도,춘천시,남산면,광판리,37.735244,127.701289,B
7571,4211040023,강원도,춘천시,남산면,행촌리,37.753424,127.681,B
7572,4211040024,강원도,춘천시,남산면,수동리,37.773396,127.660631,B
7573,4211040025,강원도,춘천시,남산면,창촌리,37.783374,127.641965,B
7574,4211040026,강원도,춘천시,남산면,방곡리,37.795649,127.638397,B
7575,4211040027,강원도,춘천시,남산면,강촌리,37.811905,127.626824,B
7576,4211040028,강원도,춘천시,남산면,서천리,37.838943,127.541662,B
7577,4211040029,강원도,춘천시,남산면,백양리,37.815484,127.56847,B
7578,4211040030,강원도,춘천시,남산면,방하리,37.786287,127.537668,B
7579,4211040031,강원도,춘천시,남산면,산수리,37.700638,127.663005,B
7580,4213010100,강원도,원주시,중앙동,,37.349825,127.950381,B
7581,4213010200,강원도,원주시,평원동,,37.350909,127.952399,B
7582,4213010300,강원도,원주시,원동,,37.344775,127.948576,B
7583,4213010400,강원도,원주시,인동,,37.345934,127.954327,B
7584,4213010500,강원도,원주시,개운동,,37.338635,127.956339,B
7585,4213010600,강원도,원주시,명륜동,,37.336614,127.946951,B
7586,4213010700,강원도,원주시,단구동,,37.325384,127.956505,B
7587,4213010800,강원도,원주시,일산동,,37.348248,127.943432,B
7588,4213010900,강원도,원주시,학성동,,37.356173,127.943765,B
7589,4213011000,강원도,원주시,단계동,,37.348962,127.932475,B
7590,4213011100,강원도,원주시,우산동,,37.369176,127.936822,B
7591,4213011200,강원도,원주시,태장동,,37.376417000000004,127.952906,B
7592,4213011300,강원도,원주시,봉산동,,37.34846,127.964713,B
7593,4213011400,강원도,원주시,행구동,,37.344564,127.997508,B
7594,4213011500,강원도,원주시,무실동,,37.327129,127.9233,B
7595,4213011600,강원도,원주시,관설동,,37.312844,127.970094,B
7596,4213011700,강원도,원주시,반곡동,,37.327226,127.980997,B
7597,4213011800,강원도,원주시,가현동,,37.390254,127.938712,B
7598,4213025021,강원도,원주시,문막읍,문막리,37.30733,127.81874,B
7599,4213025022,강원도,원주시,문막읍,동화리,37.329866,127.840315,B
7600,4213025023,강원도,원주시,문막읍,비두리,37.245355,127.84282,B
7601,4213025024,강원도,원주시,문막읍,취병리,37.320355,127.79234,B
7602,4213025025,강원도,원주시,문막읍,궁촌리,37.273114,127.830316,B
7603,4213025026,강원도,원주시,문막읍,건등리,37.317292,127.822577,B
7604,4213025027,강원도,원주시,문막읍,후용리,37.270917,127.800208,B
7605,4213025028,강원도,원주시,문막읍,포진리,37.290357,127.817703,B
7606,4213025029,강원도,원주시,문막읍,반계리,37.293579,127.787508,B
7607,4213025030,강원도,원주시,문막읍,대둔리,37.274892,127.768862,B
7608,4213031021,강원도,원주시,소초면,평장리,37.417212,128.002261,B
7609,4213031022,강원도,원주시,소초면,의관리,37.434359,127.978981,B
7610,4213031023,강원도,원주시,소초면,장양리,37.412313,127.962639,B
7611,4213031024,강원도,원주시,소초면,흥양리,37.376423,127.994967,B
7612,4213031025,강원도,원주시,소초면,수암리,37.39808,127.987018,B
7613,4213031026,강원도,원주시,소초면,교항리,37.437564,128.023798,B
7614,4213031027,강원도,원주시,소초면,둔둔리,37.445308,127.98701,B
7615,4213031028,강원도,원주시,소초면,학곡리,37.428708,128.057122,B
7616,4213032021,강원도,원주시,호저면,주산리,37.410245,127.925391,B
7617,4213032022,강원도,원주시,호저면,고산리,37.458112,127.922906,B
7618,4213032023,강원도,원주시,호저면,대덕리,37.427812,127.941267,B
7619,4213032024,강원도,원주시,호저면,광격리,37.456243,127.935053,B
7620,4213032025,강원도,원주시,호저면,만종리,37.356653,127.905323,B
7621,4213032026,강원도,원주시,호저면,옥산리,37.435422,127.928396,B
7622,4213032027,강원도,원주시,호저면,무장리,37.407354,127.894546,B
7623,4213032028,강원도,원주시,호저면,용곡리,37.45505,127.890503,B
7624,4213032029,강원도,원주시,호저면,산현리,37.430766,127.892331,B
7625,4213032030,강원도,원주시,호저면,매호리,37.414734,127.883954,B
7626,4213033021,강원도,원주시,지정면,간현리,37.359057,127.841362,B
7627,4213033022,강원도,원주시,지정면,안창리,37.351746,127.809424,B
7628,4213033023,강원도,원주시,지정면,가곡리,37.366924,127.870674,B
7629,4213033024,강원도,원주시,지정면,판대리,37.388735,127.799213,B
7630,4213033025,강원도,원주시,지정면,신평리,37.377122,127.893389,B
7631,4213033026,강원도,원주시,지정면,월송리,37.39656,127.854333,B
7632,4213033027,강원도,원주시,지정면,보통리,37.344327,127.873957,B
7633,4213035021,강원도,원주시,부론면,법천리,37.206919,127.756451,B
7634,4213035022,강원도,원주시,부론면,손곡리,37.226783,127.803365,B
7635,4213035023,강원도,원주시,부론면,정산리,37.176684,127.773668,B
7636,4213035024,강원도,원주시,부론면,흥호리,37.238154,127.760519,B
7637,4213035025,강원도,원주시,부론면,노림리,37.257428,127.7798,B
7638,4213035026,강원도,원주시,부론면,단강리,37.159387,127.804172,B
7639,4213036021,강원도,원주시,귀래면,운남리,37.172536,127.892355,B
7640,4213036022,강원도,원주시,귀래면,귀래리,37.22107,127.877198,B
7641,4213036023,강원도,원주시,귀래면,운계리,37.193404,127.886528,B
7642,4213036024,강원도,원주시,귀래면,주포리,37.168269,127.864289,B
7643,4213036025,강원도,원주시,귀래면,용암리,37.164391,127.837003,B
